index,title,description,difficulty,certificate_available,students_count,price,rating,reviews_count,source,course
253465,Python Backend собеседование | 101 вопрос + 101 тест,"Подготовка к теоретической части собеседования Python - бэкендера. Освойте все ключевые темы бэкенда: FastAPI, Python, Docker, SQL, API, асинхронность.",Начальный уровень,True,11,1390,,,stepik,Python
240006,Асинхронное и многопоточное программирование в Python — Stepik,Освойте современные техники асинхронного и многопоточного программирования в Python! Этот пакет курсов подробно раскрывает все аспекты конкурентной и кооперативной многозадачности — от глубокого изучения асинхронности до прорывных возможностей многопоточного Python с отключенным GIL и субинтерпретаторами. Вы научитесь применять асинхронные паттерны и новейшие языковые возможности для создания высокопроизводительных приложений с истинным параллелизмом на потоках.,Средний уровень,False,15,5400,,,stepik,Python
240369,Python [START] + Git и GitHub [JUNIOR+],"Освойте ключевые инструменты современного разработчика! Эта программа объединяет основы языка Python с практиками работы с системой контроля версий Git и платформой GitHub. Вы познакомитесь с основами языка Python и научитесь эффективно использовать Git в командной разработке, создавать репозитории, коммитить изменения, работать с ветками и пул-реквестами.",Начальный уровень,True,9,3900,5.0,1,stepik,Python
249136,Python: 101 практическая задача с собеседований — Stepik,"Этот курс — твой личный тренажёр для прокачки навыков и гарантированного прохождения технических собеседований. В нем собрана 101 практическая задача с реальных собеседований, которые действительно дают в топовых компаниях. Никакой теории — только концентрированная практика и еще раз практика.",Начальный уровень,False,10,1000,,,stepik,Python
220637,FullStack Developer and Data Scientist (Python+JS+Data) — Stepik,"Этот набор курсов является специализацией для того чтобы с 0 дойти до уровня Junior FullStack Developer, плюс специализация Data Scientist для анализа данных и работы с Big Data. Программа для тех кому некогда, но очень надо выучить JavaScript, Python, Dats Science (NumPy, Pandas, визуализация данных и введение в машинное обучение) или подтянуть базу перед собеседованием. Мы отвечаем на все ваши комментарии и вопросы в курсе.",Начальный уровень,False,7,2400,,,stepik,Python
240265,Телеграм-боты на Python для начинающих: pyTelegramBotAPI — Stepik,"Разработка Telegram-ботов на популярной библиотеке TeleBot является отличным стартом для любого новичка в Python. В этом курсе вы сможете получить все необходимые знания по созданию чат-ботов, получив хороший опыт перед более сложными темами в области программирования.",Начальный уровень,False,6,1890,,,stepik,Python
254532,Продуктовая аналитика - Python PRO,"Это платная версия курса Продуктовая аналитика - Python. Ссылку на бесплатную версию курса вы найдете в бесплатном ознакомительном уроке. Во многом он повторяет бесплатную версию. Отличия заключаются в том, что здесь больше задач, и каждая задача снабжена решением, что поможет намного глубже и увереннее освоить навыки решения задач. Количество задач постонно растёт.",,True,6,1399,5.0,1,stepik,Python
256316,Подготовка к Python Backend собеседованию,"Вы разберетесь со всеми ключевыми вопросами и практическими задачами на позицию Junior/Low Middle. В рамках специализации вас ждет уникальная база практики: 100+ задач, 200+ вопросов с детальными объяснениями, примерами кода и более 100 тестовых заданий. Вы получите опыт, который не оставит сомнений в вашей готовности к реальным проектам.",Начальный уровень,False,3,2290,,,stepik,Python
249404,DataOPS + Python Engineer с нуля до junior,"Этот набор курсов объединяет два направления — DataOps и Python-разработку. Вы начнёте с нуля и постепенно освоите как программирование на Python, так и инструменты DataOps инфраструктуры. Вы научитесь работать с Linux и Git, собирать образы в Docker, разворачивать кластеры в Kubernetes, строить потоковые системы на Hadoop и Spark, автоматизировать задачи с Ansible и Airflow, подключать облако и CI/CD.  Углубленное знание Python позволит Вам лучше работать с Airflow, Spark и писать сложные скрипты.",Начальный уровень,False,2,10000,,,stepik,Python
255037,От Python до API: полный бэкенд-трек,"🚀 Полный курс по Python и SQL для подготовки к собеседованиям! От базовых концепций до сложных задач — всё в одном месте, чтобы ты чувствовал себя уверенно на интервью и прокачал скилы до уровня сильного специалиста 💻✨",Начальный уровень,True,2,14700,,,stepik,Python
249785,PySpark + SQL + Python Engineer с нуля до junior,"Если Вы изучаете тему больших данных, то знание SQL, Python и PySpark из данного набора будет для Вас обязательным. На курсе по Python глубоко рассматривается весь инструментарий стека (нейросети, pandas, чат-боты, алгоритмы и сортировки, PyQt5). На курсе PySpark Вы изучите основы распределённых вычислений с Apache Spark, научитесь работать с RDD и DataFrame. На курсе SQL даст такие ключевые навыки как написание сложных SQL-запросов, оптимизацию запросов, администрирование БД и изучите с PostgreSQL.",Начальный уровень,False,2,9990,,,stepik,Python
255036,API на Python: твой старт в бэкенде — Stepik,"🔥 Освой Python с нуля и будь готов к любому интервью! 🚀 Пройдём базу шаг за шагом: от простых команд и циклов до функций, словарей и SQL. Практика, реальные задачи и уверенность в коде — всё в одном курсе. 🐍💻",Начальный уровень,False,,10600,,,stepik,Python
255039,Python для интервью — Stepik,"🐍 Освой Python с нуля и прокачайся до уровня, необходимого для успешного прохождения собеседований! 🚀 Курс объединяет теорию, задачи и алгоритмы: от базовых конструкций до реальных примеров и практики. 🎯",Начальный уровень,False,1,7400,,,stepik,Python
234622,Введение в Python,"Попробуйте бесплатные модули и оцените всё сами! Убедитесь, насколько это просто и эффективно, прямо сейчас! 🚀🚀🚀",Начальный уровень,True,13,590,,,stepik,Python
